"GEO_ID","NAME","P012A001","P012A002","P012A003","P012A004","P012A005","P012A006","P012A007","P012A008","P012A009","P012A010","P012A011","P012A012","P012A013","P012A014","P012A015","P012A016","P012A017","P012A018","P012A019","P012A020","P012A021","P012A022","P012A023","P012A024","P012A025","P012A026","P012A027","P012A028","P012A029","P012A030","P012A031","P012A032","P012A033","P012A034","P012A035","P012A036","P012A037","P012A038","P012A039","P012A040","P012A041","P012A042","P012A043","P012A044","P012A045","P012A046","P012A047","P012A048","P012A049"
"id","Geographic Area Name","Total","Total!!Male","Total!!Male!!Under 5 years","Total!!Male!!5 to 9 years","Total!!Male!!10 to 14 years","Total!!Male!!15 to 17 years","Total!!Male!!18 and 19 years","Total!!Male!!20 years","Total!!Male!!21 years","Total!!Male!!22 to 24 years","Total!!Male!!25 to 29 years","Total!!Male!!30 to 34 years","Total!!Male!!35 to 39 years","Total!!Male!!40 to 44 years","Total!!Male!!45 to 49 years","Total!!Male!!50 to 54 years","Total!!Male!!55 to 59 years","Total!!Male!!60 and 61 years","Total!!Male!!62 to 64 years","Total!!Male!!65 and 66 years","Total!!Male!!67 to 69 years","Total!!Male!!70 to 74 years","Total!!Male!!75 to 79 years","Total!!Male!!80 to 84 years","Total!!Male!!85 years and over","Total!!Female","Total!!Female!!Under 5 years","Total!!Female!!5 to 9 years","Total!!Female!!10 to 14 years","Total!!Female!!15 to 17 years","Total!!Female!!18 and 19 years","Total!!Female!!20 years","Total!!Female!!21 years","Total!!Female!!22 to 24 years","Total!!Female!!25 to 29 years","Total!!Female!!30 to 34 years","Total!!Female!!35 to 39 years","Total!!Female!!40 to 44 years","Total!!Female!!45 to 49 years","Total!!Female!!50 to 54 years","Total!!Female!!55 to 59 years","Total!!Female!!60 and 61 years","Total!!Female!!62 to 64 years","Total!!Female!!65 and 66 years","Total!!Female!!67 to 69 years","Total!!Female!!70 to 74 years","Total!!Female!!75 to 79 years","Total!!Female!!80 to 84 years","Total!!Female!!85 years and over"
"1000000US370630020231002","Block 1002, Block Group 1, Census Tract 20.23, Durham County, North Carolina","53","25","1","0","4","0","0","0","0","0","3","3","2","1","0","5","3","0","1","2","0","0","0","0","0","28","2","2","0","0","0","0","0","0","3","6","2","2","2","3","4","1","0","0","1","0","0","0","0"
"1000000US370630020231003","Block 1003, Block Group 1, Census Tract 20.23, Durham County, North Carolina","186","89","3","4","3","4","1","2","0","4","11","5","9","2","8","8","5","2","8","2","5","1","2","0","0","97","3","3","0","2","1","0","2","3","8","6","6","13","11","7","7","7","11","1","2","1","1","1","1"
"1000000US370630020231004","Block 1004, Block Group 1, Census Tract 20.23, Durham County, North Carolina","11","4","0","0","1","0","0","0","0","0","0","0","0","0","1","0","1","1","0","0","0","0","0","0","0","7","0","0","1","0","0","0","0","0","0","1","1","1","0","0","1","1","0","0","0","0","1","0","0"
"1000000US370630020232000","Block 2000, Block Group 2, Census Tract 20.23, Durham County, North Carolina","676","321","15","15","14","11","4","2","2","17","32","32","28","17","25","27","21","8","18","6","6","7","4","6","4","355","14","12","6","7","5","0","1","26","34","32","22","23","29","30","24","7","14","9","14","10","8","10","18"
"1000000US370630020232001","Block 2001, Block Group 2, Census Tract 20.23, Durham County, North Carolina","41","22","6","3","1","0","0","0","0","0","2","3","1","2","1","1","1","0","0","0","1","0","0","0","0","19","2","2","0","1","0","0","0","0","1","5","3","0","0","3","1","0","0","0","1","0","0","0","0"
"1000000US370630020232002","Block 2002, Block Group 2, Census Tract 20.23, Durham County, North Carolina","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US370630020232003","Block 2003, Block Group 2, Census Tract 20.23, Durham County, North Carolina","194","99","8","5","8","5","2","0","0","0","4","14","7","6","10","5","5","1","7","2","2","3","3","2","0","95","11","9","4","5","0","0","0","0","3","12","4","12","7","5","5","2","4","3","2","1","2","1","3"
"1000000US370630020232004","Block 2004, Block Group 2, Census Tract 20.23, Durham County, North Carolina","30","17","2","2","1","0","1","0","0","0","0","0","2","0","1","1","4","1","1","0","0","1","0","0","0","13","0","0","1","0","1","0","0","0","0","0","0","2","3","0","4","1","0","0","1","0","0","0","0"
"1000000US370630020232005","Block 2005, Block Group 2, Census Tract 20.23, Durham County, North Carolina","22","11","0","2","0","0","0","0","0","1","3","2","0","1","1","0","0","0","0","0","0","0","0","0","1","11","0","0","0","0","0","0","0","2","1","1","2","0","0","1","1","0","0","0","0","0","0","2","1"
"1000000US370630020241019","Block 1019, Block Group 1, Census Tract 20.24, Durham County, North Carolina","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US370630020241020","Block 1020, Block Group 1, Census Tract 20.24, Durham County, North Carolina","104","50","5","4","3","1","0","0","0","1","2","8","4","3","6","4","4","1","3","0","0","1","0","0","0","54","6","1","1","2","1","1","0","1","3","8","5","5","7","6","3","0","1","1","1","1","0","0","0"
"1000000US370630020241021","Block 1021, Block Group 1, Census Tract 20.24, Durham County, North Carolina","21","10","2","1","1","0","0","0","0","0","0","2","0","1","0","2","0","0","0","0","1","0","0","0","0","11","1","1","0","0","0","0","0","1","0","1","1","0","0","3","2","0","0","1","0","0","0","0","0"
"1000000US370630020241022","Block 1022, Block Group 1, Census Tract 20.24, Durham County, North Carolina","293","148","23","9","1","8","0","0","0","2","10","31","17","10","12","8","10","2","3","0","0","0","0","2","0","145","18","6","6","3","2","0","0","0","22","21","16","9","5","17","7","4","1","3","2","1","2","0","0"
"1000000US370630020241023","Block 1023, Block Group 1, Census Tract 20.24, Durham County, North Carolina","16","7","2","1","0","0","0","0","0","0","1","0","1","0","1","1","0","0","0","0","0","0","0","0","0","9","2","1","0","0","0","0","0","0","1","2","1","0","0","0","1","0","0","1","0","0","0","0","0"
"1000000US370630020241024","Block 1024, Block Group 1, Census Tract 20.24, Durham County, North Carolina","25","9","1","1","1","0","0","0","0","0","4","0","0","2","0","0","0","0","0","0","0","0","0","0","0","16","0","3","1","0","0","0","0","0","3","1","1","2","1","0","2","0","1","0","0","0","0","1","0"
"1000000US370630020241025","Block 1025, Block Group 1, Census Tract 20.24, Durham County, North Carolina","15","4","1","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","11","0","0","0","0","0","0","0","0","5","2","0","2","0","0","0","0","1","0","0","0","1","0","0"
"1000000US370630020241026","Block 1026, Block Group 1, Census Tract 20.24, Durham County, North Carolina","11","7","1","0","0","0","0","0","0","0","0","2","0","1","1","0","1","0","1","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","1","1","0","0","0","1","1","0","0","0","0","0","0","0","0"
"1000000US370630020241027","Block 1027, Block Group 1, Census Tract 20.24, Durham County, North Carolina","99","54","3","6","6","1","0","0","0","0","8","9","4","2","5","4","3","0","1","0","0","1","0","0","1","45","4","6","3","1","0","0","0","1","5","6","7","5","1","3","0","1","1","0","0","0","1","0","0"
"1000000US370630020241028","Block 1028, Block Group 1, Census Tract 20.24, Durham County, North Carolina","69","35","3","4","1","2","0","0","0","0","9","4","5","2","0","1","2","0","0","0","0","2","0","0","0","34","5","3","0","0","0","0","0","2","6","4","4","2","3","0","0","0","0","1","3","0","1","0","0"
"1000000US370630020241029","Block 1029, Block Group 1, Census Tract 20.24, Durham County, North Carolina","23","10","2","0","1","0","0","0","0","0","2","1","1","2","1","0","0","0","0","0","0","0","0","0","0","13","2","1","2","0","0","0","0","0","0","3","1","4","0","0","0","0","0","0","0","0","0","0","0"
"1000000US370630020241030","Block 1030, Block Group 1, Census Tract 20.24, Durham County, North Carolina","24","10","1","1","0","0","1","0","0","0","0","2","2","1","0","0","0","0","0","0","0","0","0","0","2","14","1","0","1","0","0","0","0","0","1","2","3","0","1","4","0","0","0","0","0","0","0","1","0"
"1000000US370630020241031","Block 1031, Block Group 1, Census Tract 20.24, Durham County, North Carolina","20","10","0","1","2","0","0","0","0","0","1","1","3","1","0","0","0","1","0","0","0","0","0","0","0","10","1","0","0","0","0","0","0","0","2","1","2","0","2","1","0","0","1","0","0","0","0","0","0"
"1000000US370630020241032","Block 1032, Block Group 1, Census Tract 20.24, Durham County, North Carolina","28","14","6","0","0","0","0","0","0","0","4","3","0","1","0","0","0","0","0","0","0","0","0","0","0","14","4","0","0","0","0","0","0","1","3","2","2","1","0","0","0","0","0","0","0","0","1","0","0"
"1000000US370630020241033","Block 1033, Block Group 1, Census Tract 20.24, Durham County, North Carolina","25","12","2","1","0","1","0","0","0","0","1","2","3","0","2","0","0","0","0","0","0","0","0","0","0","13","1","2","0","2","0","0","0","1","2","1","1","0","3","0","0","0","0","0","0","0","0","0","0"
"1000000US370630020241034","Block 1034, Block Group 1, Census Tract 20.24, Durham County, North Carolina","19","8","0","0","0","1","0","0","0","1","3","0","0","0","2","0","1","0","0","0","0","0","0","0","0","11","0","0","0","0","0","0","0","0","4","2","1","0","1","0","3","0","0","0","0","0","0","0","0"
"1000000US370630020241035","Block 1035, Block Group 1, Census Tract 20.24, Durham County, North Carolina","14","5","0","0","0","0","0","0","0","0","0","0","2","1","2","0","0","0","0","0","0","0","0","0","0","9","0","0","0","1","0","0","0","1","0","0","1","2","1","0","2","0","0","0","1","0","0","0","0"
"1000000US370630020241036","Block 1036, Block Group 1, Census Tract 20.24, Durham County, North Carolina","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","1","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0"
"1000000US370630020241037","Block 1037, Block Group 1, Census Tract 20.24, Durham County, North Carolina","45","20","1","1","1","2","2","0","0","0","0","3","3","1","1","1","2","1","0","1","0","0","0","0","0","25","3","0","1","4","0","0","0","1","1","4","0","1","3","2","4","0","1","0","0","0","0","0","0"
"1000000US370630020241038","Block 1038, Block Group 1, Census Tract 20.24, Durham County, North Carolina","217","112","23","11","2","3","0","0","0","0","9","21","14","7","5","8","5","0","1","1","2","0","0","0","0","105","17","4","2","0","2","0","1","1","8","18","12","9","7","10","4","2","3","3","0","2","0","0","0"
"1000000US370630020241000","Block 1000, Block Group 1, Census Tract 20.24, Durham County, North Carolina","526","237","13","7","8","2","2","2","0","7","51","57","19","17","7","13","9","4","9","2","4","1","2","0","1","289","17","11","5","4","1","1","0","7","76","63","22","24","20","12","9","8","2","1","3","1","0","1","1"
"1000000US370630020241001","Block 1001, Block Group 1, Census Tract 20.24, Durham County, North Carolina","4","2","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0"
"1000000US370630020241002","Block 1002, Block Group 1, Census Tract 20.24, Durham County, North Carolina","52","27","4","5","3","1","0","0","0","0","0","3","2","2","4","2","0","0","0","0","0","1","0","0","0","25","1","2","1","1","1","1","0","0","1","2","5","3","2","1","3","0","0","0","0","0","1","0","0"
"1000000US370630020241003","Block 1003, Block Group 1, Census Tract 20.24, Durham County, North Carolina","14","6","1","0","0","0","0","0","0","0","2","2","0","0","0","0","0","1","0","0","0","0","0","0","0","8","1","0","0","0","0","0","0","1","4","1","0","0","0","0","1","0","0","0","0","0","0","0","0"
"1000000US370630020241004","Block 1004, Block Group 1, Census Tract 20.24, Durham County, North Carolina","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US370630020241005","Block 1005, Block Group 1, Census Tract 20.24, Durham County, North Carolina","24","11","0","0","0","0","0","0","0","1","3","3","2","0","0","1","1","0","0","0","0","0","0","0","0","13","2","0","0","0","0","0","0","0","4","3","0","2","0","1","0","1","0","0","0","0","0","0","0"
"1000000US370630020241006","Block 1006, Block Group 1, Census Tract 20.24, Durham County, North Carolina","25","7","0","0","1","0","0","0","0","0","2","2","0","2","0","0","0","0","0","0","0","0","0","0","0","18","1","1","1","1","0","1","0","1","5","1","1","3","1","0","0","0","0","0","1","0","0","0","0"
"1000000US370630020241007","Block 1007, Block Group 1, Census Tract 20.24, Durham County, North Carolina","4","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0"
"1000000US370630020241008","Block 1008, Block Group 1, Census Tract 20.24, Durham County, North Carolina","189","82","6","7","4","1","0","0","0","0","5","6","13","8","9","6","6","2","5","2","2","0","0","0","0","107","9","7","10","4","2","1","1","1","5","11","8","11","10","9","5","4","3","1","2","1","0","2","0"
"1000000US370630020241009","Block 1009, Block Group 1, Census Tract 20.24, Durham County, North Carolina","32","9","0","0","0","0","1","0","0","1","0","2","0","1","1","0","1","1","0","0","0","0","1","0","0","23","0","0","0","0","0","0","0","1","5","5","2","3","1","1","2","0","0","0","0","2","1","0","0"
"1000000US370630020241010","Block 1010, Block Group 1, Census Tract 20.24, Durham County, North Carolina","8","3","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","5","1","0","0","0","0","0","0","0","1","1","0","0","1","1","0","0","0","0","0","0","0","0","0"
"1000000US370630020241011","Block 1011, Block Group 1, Census Tract 20.24, Durham County, North Carolina","80","36","5","1","2","0","0","0","1","2","5","11","5","0","2","1","0","1","0","0","0","0","0","0","0","44","2","2","1","1","1","0","0","1","5","12","7","1","5","1","1","0","0","0","0","2","2","0","0"
"1000000US370630020241012","Block 1012, Block Group 1, Census Tract 20.24, Durham County, North Carolina","84","47","6","7","2","2","4","0","0","0","1","3","5","2","7","4","1","1","0","1","1","0","0","0","0","37","4","0","1","0","1","1","0","3","0","6","3","2","5","6","0","2","1","1","0","1","0","0","0"
"1000000US370630020241013","Block 1013, Block Group 1, Census Tract 20.24, Durham County, North Carolina","30","11","2","1","0","0","1","0","0","0","2","3","0","1","0","1","0","0","0","0","0","0","0","0","0","19","2","3","0","0","0","0","0","0","1","4","3","2","0","0","1","1","2","0","0","0","0","0","0"
"1000000US370630020241014","Block 1014, Block Group 1, Census Tract 20.24, Durham County, North Carolina","17","11","2","1","0","0","0","0","0","1","2","2","1","0","0","1","0","1","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","1","2","1","0","0","2","0","0","0","0","0","0","0","0","0"
"1000000US370630020241015","Block 1015, Block Group 1, Census Tract 20.24, Durham County, North Carolina","40","23","1","0","2","3","2","0","0","0","0","0","1","3","2","3","1","1","1","1","0","1","1","0","0","17","0","0","0","1","0","0","0","0","0","1","1","0","4","4","3","0","0","0","2","1","0","0","0"
"1000000US370630020241016","Block 1016, Block Group 1, Census Tract 20.24, Durham County, North Carolina","83","42","4","2","3","2","1","2","0","0","2","1","5","1","1","9","2","0","3","1","1","1","1","0","0","41","1","2","3","2","1","1","0","0","3","1","4","0","9","8","3","0","0","1","1","1","0","0","0"
"1000000US370630020241017","Block 1017, Block Group 1, Census Tract 20.24, Durham County, North Carolina","26","12","0","1","0","1","2","0","0","0","0","0","1","1","0","0","2","1","1","1","1","0","0","0","0","14","1","2","1","0","0","1","0","0","0","0","2","1","0","2","1","1","1","1","0","0","0","0","0"
"1000000US370630020241018","Block 1018, Block Group 1, Census Tract 20.24, Durham County, North Carolina","52","29","2","4","5","0","1","0","0","0","0","3","2","5","1","0","4","0","1","0","0","1","0","0","0","23","0","3","0","1","0","0","0","0","0","1","4","4","1","2","3","1","2","0","1","0","0","0","0"
"1000000US370630020242000","Block 2000, Block Group 2, Census Tract 20.24, Durham County, North Carolina","412","168","9","1","3","3","1","0","1","10","35","28","12","12","9","12","11","3","6","5","3","3","0","1","0","244","8","1","2","0","0","0","0","9","49","43","19","13","16","17","17","10","17","4","8","5","4","1","1"
"1000000US370630020242001","Block 2001, Block Group 2, Census Tract 20.24, Durham County, North Carolina","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US370630020242002","Block 2002, Block Group 2, Census Tract 20.24, Durham County, North Carolina","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US370630020242003","Block 2003, Block Group 2, Census Tract 20.24, Durham County, North Carolina","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US370630020242004","Block 2004, Block Group 2, Census Tract 20.24, Durham County, North Carolina","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US370630020242005","Block 2005, Block Group 2, Census Tract 20.24, Durham County, North Carolina","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"1000000US370630020242006","Block 2006, Block Group 2, Census Tract 20.24, Durham County, North Carolina","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0"
"1000000US370630020242007","Block 2007, Block Group 2, Census Tract 20.24, Durham County, North Carolina","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US370630020242008","Block 2008, Block Group 2, Census Tract 20.24, Durham County, North Carolina","61","22","1","0","1","2","0","0","0","0","7","3","0","1","0","0","3","1","0","1","2","0","0","0","0","39","2","0","0","0","1","0","0","3","6","8","1","2","0","2","4","5","2","0","1","1","1","0","0"
"1000000US370630020242009","Block 2009, Block Group 2, Census Tract 20.24, Durham County, North Carolina","3","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"1000000US370630020242010","Block 2010, Block Group 2, Census Tract 20.24, Durham County, North Carolina","37","11","0","0","0","1","0","1","0","0","1","1","2","0","2","2","0","0","0","0","0","1","0","0","0","26","0","0","0","0","0","0","0","1","3","4","4","3","2","1","4","0","0","2","0","2","0","0","0"
"1000000US370630020242011","Block 2011, Block Group 2, Census Tract 20.24, Durham County, North Carolina","23","12","0","1","0","0","0","0","0","1","2","0","3","0","1","0","0","0","0","1","0","2","0","0","1","11","0","0","0","0","0","0","0","0","2","0","1","1","0","2","0","0","1","0","1","1","0","2","0"
"1000000US370630020242012","Block 2012, Block Group 2, Census Tract 20.24, Durham County, North Carolina","147","70","6","4","5","3","0","0","0","0","4","10","13","5","4","6","3","1","3","2","0","1","0","0","0","77","11","5","0","2","0","0","0","0","11","8","10","4","5","9","5","2","2","2","1","0","0","0","0"
"1000000US370630020242013","Block 2013, Block Group 2, Census Tract 20.24, Durham County, North Carolina","46","18","1","0","0","0","0","0","0","1","8","5","1","2","0","0","0","0","0","0","0","0","0","0","0","28","0","0","0","0","0","0","0","2","9","10","0","3","1","0","0","1","0","0","0","1","0","0","1"
"1000000US370630020242014","Block 2014, Block Group 2, Census Tract 20.24, Durham County, North Carolina","19","6","0","1","0","0","0","0","0","0","0","0","2","0","0","0","1","0","0","0","0","1","0","1","0","13","2","0","0","0","0","0","0","0","0","0","2","0","1","1","2","1","0","0","2","0","1","1","0"
"1000000US370630020242015","Block 2015, Block Group 2, Census Tract 20.24, Durham County, North Carolina","42","22","4","4","0","0","0","0","0","0","0","1","0","2","3","2","2","1","0","0","1","0","0","2","0","20","0","0","1","0","0","0","0","1","1","2","1","4","2","2","4","1","0","0","0","0","1","0","0"
"1000000US370630020242016","Block 2016, Block Group 2, Census Tract 20.24, Durham County, North Carolina","8","3","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","1","0","0","0","5","1","0","0","0","0","0","0","0","0","1","0","1","0","1","0","0","0","0","0","1","0","0","0"
"1000000US370630020242017","Block 2017, Block Group 2, Census Tract 20.24, Durham County, North Carolina","2","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US370630020243000","Block 3000, Block Group 3, Census Tract 20.24, Durham County, North Carolina","13","7","0","0","0","0","0","0","0","0","1","4","0","1","0","0","1","0","0","0","0","0","0","0","0","6","1","0","0","0","0","0","0","0","1","2","1","0","0","1","0","0","0","0","0","0","0","0","0"
"1000000US370630020243001","Block 3001, Block Group 3, Census Tract 20.24, Durham County, North Carolina","14","6","2","0","0","0","0","0","0","0","0","3","0","0","0","0","0","1","0","0","0","0","0","0","0","8","2","1","0","0","0","0","0","0","0","3","1","0","0","0","1","0","0","0","0","0","0","0","0"
"1000000US370630020243002","Block 3002, Block Group 3, Census Tract 20.24, Durham County, North Carolina","37","18","0","0","2","0","0","0","0","0","2","5","0","2","0","2","0","0","2","0","0","2","0","1","0","19","2","1","0","0","0","0","0","0","1","3","2","2","1","2","0","1","1","1","1","0","1","0","0"
"1000000US370630020243003","Block 3003, Block Group 3, Census Tract 20.24, Durham County, North Carolina","459","204","18","5","4","4","1","0","0","3","33","27","25","18","12","13","14","3","8","4","2","5","2","1","2","255","10","7","1","4","1","0","1","7","46","31","23","15","13","21","24","9","9","3","5","8","3","9","5"
"1000000US370630020243004","Block 3004, Block Group 3, Census Tract 20.24, Durham County, North Carolina","51","23","2","2","0","0","0","0","0","0","2","1","4","2","1","3","4","0","0","0","1","0","0","1","0","28","0","1","0","0","1","0","0","0","4","2","3","4","1","4","4","0","0","1","0","1","2","0","0"
"1000000US370630020243005","Block 3005, Block Group 3, Census Tract 20.24, Durham County, North Carolina","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US370630020243006","Block 3006, Block Group 3, Census Tract 20.24, Durham County, North Carolina","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US370630020243007","Block 3007, Block Group 3, Census Tract 20.24, Durham County, North Carolina","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US370630020243008","Block 3008, Block Group 3, Census Tract 20.24, Durham County, North Carolina","14","3","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","11","1","0","0","0","0","0","0","0","1","0","1","2","2","1","0","1","0","1","1","0","0","0","0"
"1000000US370630020243009","Block 3009, Block Group 3, Census Tract 20.24, Durham County, North Carolina","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US370630020243014","Block 3014, Block Group 3, Census Tract 20.24, Durham County, North Carolina","136","62","6","2","1","0","0","0","0","1","9","9","10","7","6","4","3","0","0","1","1","2","0","0","0","74","7","2","4","1","0","0","1","5","10","10","4","9","7","4","4","1","1","1","1","2","0","0","0"
"1000000US370630020243010","Block 3010, Block Group 3, Census Tract 20.24, Durham County, North Carolina","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US370630020243011","Block 3011, Block Group 3, Census Tract 20.24, Durham County, North Carolina","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US370630020243012","Block 3012, Block Group 3, Census Tract 20.24, Durham County, North Carolina","64","20","2","1","1","0","0","0","0","0","4","1","3","1","1","1","1","1","1","0","0","2","0","0","0","44","0","0","0","0","0","0","0","4","8","6","5","0","2","3","3","3","1","1","3","0","0","2","3"
"1000000US370630020243013","Block 3013, Block Group 3, Census Tract 20.24, Durham County, North Carolina","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US370630020243015","Block 3015, Block Group 3, Census Tract 20.24, Durham County, North Carolina","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US370630020243016","Block 3016, Block Group 3, Census Tract 20.24, Durham County, North Carolina","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US370630020243017","Block 3017, Block Group 3, Census Tract 20.24, Durham County, North Carolina","68","28","2","1","0","1","0","0","0","0","3","5","4","5","1","1","2","0","1","0","0","0","2","0","0","40","1","2","1","0","0","0","0","0","3","5","3","6","3","4","2","1","2","0","3","2","0","1","1"
"1000000US370630020243018","Block 3018, Block Group 3, Census Tract 20.24, Durham County, North Carolina","4","3","0","0","0","0","0","0","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US370630020243019","Block 3019, Block Group 3, Census Tract 20.24, Durham County, North Carolina","34","13","2","0","0","0","0","0","0","0","1","1","2","2","0","0","1","0","0","2","0","0","2","0","0","21","0","1","1","0","0","0","0","1","2","2","2","2","1","2","1","0","1","0","0","2","1","1","1"
"1000000US370630020243020","Block 3020, Block Group 3, Census Tract 20.24, Durham County, North Carolina","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US370630020243021","Block 3021, Block Group 3, Census Tract 20.24, Durham County, North Carolina","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US370630020243022","Block 3022, Block Group 3, Census Tract 20.24, Durham County, North Carolina","15","6","0","0","0","0","0","0","0","0","2","0","1","1","0","1","0","0","0","0","0","0","0","1","0","9","0","0","1","0","0","0","0","2","1","1","1","0","0","0","0","0","2","0","0","0","0","1","0"
"1000000US370630020251000","Block 1000, Block Group 1, Census Tract 20.25, Durham County, North Carolina","163","81","9","4","7","1","0","0","0","2","10","12","13","9","3","4","0","0","2","0","2","0","2","0","1","82","9","4","1","1","0","1","0","1","15","12","8","10","4","5","4","3","2","0","1","0","1","0","0"
